No.;Time ;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jiter
1592;7,701441;;7,701441;7,713684;0,012243;;-0,026227;0,037962;0,064189
1593;7,713684;;7,713684;7,752154;0,03847;;0,037962;-2,4E-05;-0,037986
1594;7,752154;;7,752154;7,752662;0,000508;;-2,4E-05;0,000341;0,000365
1595;7,752662;;7,752662;7,753194;0,000532;;0,000341;0,000191;-0,00015
1596;7,753194;;7,753194;7,753385;0,000191;;0,000191;-0,013609;-0,0138
1597;7,753385;;7,753385;7,753385;0;;-0,013609;0,013405;0,027014
1598;7,753385;;7,753385;7,766994;0,013609;;0,013405;-0,001117;-0,014522
1599;7,766994;;7,766994;7,767198;0,000204;;-0,001117;0,001321;0,002438
1600;7,767198;;7,767198;7,768519;0,001321;;0,001321;0;-0,001321
1601;7,768519;;7,768519;7,768519;0;;0;0;0
1602;7,768519;;7,768519;7,768519;0;;0;0;0
1603;7,768519;;7,768519;7,768519;0;;0;0;0
1604;7,768519;;7,768519;7,768519;0;;0;0;0
1605;7,768519;;7,768519;7,768519;0;;0;0;0
1606;7,768519;;7,768519;7,768519;0;;0;-0,000411;-0,000411
1607;7,768519;;7,768519;7,768519;0;;-0,000411;0,000411;0,000822
1608;7,768519;;7,768519;7,76893;0,000411;;0,000411;-0,000224;-0,000635
1609;7,76893;;7,76893;7,76893;0;;-0,000224;-0,013229;-0,013005
1610;7,76893;;7,76893;7,769154;0,000224;;-0,013229;-0,009272;0,003957
1611;7,769154;;7,769154;7,782607;0,013453;;-0,009272;0,017285;0,026557
1612;7,782607;;7,782607;7,805332;0,022725;;0,017285;-0,002967;-0,020252
1613;7,805332;;7,805332;7,810772;0,00544;;-0,002967;-0,022762;-0,019795
1614;7,810772;;7,810772;7,819179;0,008407;;-0,022762;0,030701;0,053463
1615;7,819179;;7,819179;7,850348;0,031169;;0,030701;-0,000261;-0,030962
1616;7,850348;;7,850348;7,850816;0,000468;;-0,000261;0,000729;0,00099
1617;7,850816;;7,850816;7,851545;0,000729;;0,000729;0;-0,000729
1618;7,851545;;7,851545;7,851545;0;;0;-0,0006;-0,0006
1619;7,851545;;7,851545;7,851545;0;;-0,0006;0,0006;0,0012
1620;7,851545;;7,851545;7,852145;0,0006;;0,0006;-0,000459;-0,001059
1621;7,852145;;7,852145;7,852145;0;;-0,000459;-0,000143;0,000316
1622;7,852145;;7,852145;7,852604;0,000459;;-0,000143;0,000602;0,000745
1623;7,852604;;7,852604;7,853206;0,000602;;0,000602;0;-0,000602
1624;7,853206;;7,853206;7,853206;0;;0;-0,000185;-0,000185
1625;7,853206;;7,853206;7,853206;0;;-0,000185;8,4E-05;0,000269
1626;7,853206;;7,853206;7,853391;0,000185;;8,4E-05;2,3E-05;-6,1E-05
1627;7,853391;;7,853391;7,853492;0,000101;;2,3E-05;-0,001257;-0,00128
1628;7,853492;;7,853492;7,85357;7,8E-05;;-0,001257;0,001166;0,002423
1629;7,85357;;7,85357;7,854905;0,001335;;0,001166;-0,000379;-0,001545
1630;7,854905;;7,854905;7,855074;0,000169;;-0,000379;-0,013832;-0,013453
1631;7,855074;;7,855074;7,855622;0,000548;;-0,013832;-0,015922;-0,00209
1632;7,855622;;7,855622;7,870002;0,01438;;-0,015922;0,030302;0,046224
1633;7,870002;;7,870002;7,900304;0,030302;;0,030302;-0,001541;-0,031843
1634;7,900304;;7,900304;7,900304;0;;-0,001541;0,000656;0,002197
1635;7,900304;;7,900304;7,901845;0,001541;;0,000656;0,000644;-1,2E-05
1636;7,901845;;7,901845;7,90273;0,000885;;0,000644;-0,002817;-0,003461
1637;7,90273;;7,90273;7,902971;0,000241;;-0,002817;0,002637;0,005454
1638;7,902971;;7,902971;7,906029;0,003058;;0,002637;-0,006751;-0,009388
1639;7,906029;;7,906029;7,90645;0,000421;;-0,006751;-0,03543;-0,028679
1640;7,90645;;7,90645;7,913622;0,007172;;-0,03543;0,041778;0,077208
1641;7,913622;;7,913622;7,956224;0,042602;;0,041778;-0,001256;-0,043034
1642;7,956224;;7,956224;7,957048;0,000824;;-0,001256;0,00208;0,003336
1643;7,957048;;7,957048;7,959128;0,00208;;0,00208;0;-0,00208
1644;7,959128;;7,959128;7,959128;0;;0;0;0
1645;7,959128;;7,959128;7,959128;0;;0;0;0
1646;7,959128;;7,959128;7,959128;0;;0;0;0
1647;7,959128;;7,959128;7,959128;0;;0;0;0
1648;7,959128;;7,959128;7,959128;0;;0;0;0
1649;7,959128;;7,959128;7,959128;0;;0;0;0
1650;7,959128;;7,959128;7,959128;0;;0;-0,000245;-0,000245
1651;7,959128;;7,959128;7,959128;0;;-0,000245;0,000188;0,000433
1652;7,959128;;7,959128;7,959373;0,000245;;0,000188;-0,000126;-0,000314
1653;7,959373;;7,959373;7,95943;5,7E-05;;-0,000126;7,8E-05;0,000204
1654;7,95943;;7,95943;7,959613;0,000183;;7,8E-05;-0,014388;-0,014466
1655;7,959613;;7,959613;7,959718;0,000105;;-0,014388;-0,014188;0,0002
1656;7,959718;;7,959718;7,974211;0,014493;;-0,014188;0,028681;0,042869
1657;7,974211;;7,974211;8,002892;0,028681;;0,028681;0;-0,028681
1658;8,002892;;8,002892;8,002892;0;;0;-0,007013;-0,007013
1659;8,002892;;8,002892;8,002892;0;;-0,007013;0,006227;0,01324
1660;8,002892;;8,002892;8,009905;0,007013;;0,006227;-0,000956;-0,007183
1661;8,009905;;8,009905;8,010691;0,000786;;-0,000956;0,001742;0,002698
1662;8,010691;;8,010691;8,012433;0,001742;;0,001742;0;-0,001742
1663;8,012433;;8,012433;8,012433;0;;0;0;0
1664;8,012433;;8,012433;8,012433;0;;0;0;0
1665;8,012433;;8,012433;8,012433;0;;0;0;0
1666;8,012433;;8,012433;8,012433;0;;0;0;0
1667;8,012433;;8,012433;8,012433;0;;0;0;0
1668;8,012433;;8,012433;8,012433;0;;0;0;0
1669;8,012433;;8,012433;8,012433;0;;0;-0,000149;-0,000149
1670;8,012433;;8,012433;8,012433;0;;-0,000149;-2,7E-05;0,000122
1671;8,012433;;8,012433;8,012582;0,000149;;-2,7E-05;-0,01393;-0,013903
1672;8,012582;;8,012582;8,012758;0,000176;;-0,01393;-0,075093;-0,061163
1673;8,012758;;8,012758;8,026864;0,014106;;-0,075093;0,088552;0,163645
1674;8,026864;;8,026864;8,116063;0,089199;;0,088552;0,000647;-0,087905
1675;8,116063;;8,116063;8,11671;0,000647;;0,000647;0;-0,000647
1676;8,11671;;8,11671;8,11671;0;;0;-0,000864;-0,000864
1677;8,11671;;8,11671;8,11671;0;;-0,000864;0,000864;0,001728
1678;8,11671;;8,11671;8,117574;0,000864;;0,000864;0;-0,000864
1679;8,117574;;8,117574;8,117574;0;;0;-0,010531;-0,010531
1680;8,117574;;8,117574;8,117574;0;;-0,010531;0,008969;0,0195
1681;8,117574;;8,117574;8,128105;0,010531;;0,008969;0,001562;-0,007407
1682;8,128105;;8,128105;8,129667;0,001562;;0,001562;0;-0,001562
1683;8,129667;;8,129667;8,129667;0;;0;0;0
1684;8,129667;;8,129667;8,129667;0;;0;0;0
1685;8,129667;;8,129667;8,129667;0;;0;0;0
1686;8,129667;;8,129667;8,129667;0;;0;0;0
1687;8,129667;;8,129667;8,129667;0;;0;0;0
1688;8,129667;;8,129667;8,129667;0;;0;-0,000385;-0,000385
1689;8,129667;;8,129667;8,129667;0;;-0,000385;-0,013471;-0,013086
1690;8,129667;;8,129667;8,130052;0,000385;;-0,013471;0,003842;0,017313
1691;8,130052;;8,130052;8,143908;0,013856;;0,003842;0,008755;0,004913
1692;8,143908;;8,143908;8,153922;0,010014;;0,008755;-0,001429;-0,010184
1693;8,153922;;8,153922;8,155181;0,001259;;-0,001429;-0,003543;-0,002114
1694;8,155181;;8,155181;8,157869;0,002688;;-0,003543;0,005654;0,009197
1695;8,157869;;8,157869;8,1641;0,006231;;0,005654;0,000577;-0,005077
1696;8,1641;;8,1641;8,164677;0,000577;;0,000577;-0,000495;-0,001072
1697;8,164677;;8,164677;8,164677;0;;-0,000495;0,000495;0,00099
1698;8,164677;;8,164677;8,165172;0,000495;;0,000495;-0,001632;-0,002127
1699;8,165172;;8,165172;8,165172;0;;-0,001632;0,001475;0,003107
1700;8,165172;;8,165172;8,166804;0,001632;;0,001475;-0,000291;-0,001766
1701;8,166804;;8,166804;8,166961;0,000157;;-0,000291;0,000448;0,000739
1702;8,166961;;8,166961;8,167409;0,000448;;0,000448;-0,013735;-0,014183
1703;8,167409;;8,167409;8,167409;0;;-0,013735;-0,012931;0,000804
1704;8,167409;;8,167409;8,181144;0,013735;;-0,012931;0,022446;0,035377
1705;8,181144;;8,181144;8,20781;0,026666;;0,022446;0,003387;-0,019059
1706;8,20781;;8,20781;8,21203;0,00422;;0,003387;0,000833;-0,002554
1707;8,21203;;8,21203;8,212863;0,000833;;0,000833;0;-0,000833
1708;8,212863;;8,212863;8,212863;0;;0;-0,000785;-0,000785
1709;8,212863;;8,212863;8,212863;0;;-0,000785;0,000785;0,00157
1710;8,212863;;8,212863;8,213648;0,000785;;0,000785;0;-0,000785
1711;8,213648;;8,213648;8,213648;0;;0;0;0
1712;8,213648;;8,213648;8,213648;0;;0;-0,000442;-0,000442
1713;8,213648;;8,213648;8,213648;0;;-0,000442;-0,000759;-0,000317
1714;8,213648;;8,213648;8,21409;0,000442;;-0,000759;0,001201;0,00196
1715;8,21409;;8,21409;8,215291;0,001201;;0,001201;-0,000389;-0,00159
1716;8,215291;;8,215291;8,215291;0;;-0,000389;-0,013332;-0,012943
1717;8,215291;;8,215291;8,21568;0,000389;;-0,013332;-0,010859;0,002473
1718;8,21568;;8,21568;8,229401;0,013721;;-0,010859;0,023398;0,034257
1719;8,229401;;8,229401;8,253981;0,02458;;0,023398;0,001182;-0,022216
1720;8,253981;;8,253981;8,255163;0,001182;;0,001182;-0,00097;-0,002152
1721;8,255163;;8,255163;8,255163;0;;-0,00097;0,00097;0,00194
1722;8,255163;;8,255163;8,256133;0,00097;;0,00097;0;-0,00097
1723;8,256133;;8,256133;8,256133;0;;0;0;0
1724;8,256133;;8,256133;8,256133;0;;0;-0,012097;-0,012097
1725;8,256133;;8,256133;8,256133;0;;-0,012097;-0,027274;-0,015177
1726;8,256133;;8,256133;8,26823;0,012097;;-0,027274;0,039066;0,06634
1727;8,26823;;8,26823;8,307601;0,039371;;0,039066;-0,005942;-0,045008
1728;8,307601;;8,307601;8,307906;0,000305;;-0,005942;0,004764;0,010706
1729;8,307906;;8,307906;8,314153;0,006247;;0,004764;0,001483;-0,003281
1730;8,314153;;8,314153;8,315636;0,001483;;0,001483;0;-0,001483
1731;8,315636;;8,315636;8,315636;0;;0;0;0
1732;8,315636;;8,315636;8,315636;0;;0;0;0
1733;8,315636;;8,315636;8,315636;0;;0;-0,005511;-0,005511
1734;8,315636;;8,315636;8,315636;0;;-0,005511;-0,024836;-0,019325
1735;8,315636;;8,315636;8,321147;0,005511;;-0,024836;0,030182;0,055018
1736;8,321147;;8,321147;8,351494;0,030347;;0,030182;0,000165;-0,030017
1737;8,351494;;8,351494;8,351659;0,000165;;0,000165;-6,1E-05;-0,000226
1738;8,351659;;8,351659;8,351659;0;;-6,1E-05;3,2E-05;9,3E-05
1739;8,351659;;8,351659;8,35172;6,1E-05;;3,2E-05;3E-06;-2,9E-05
1740;8,35172;;8,35172;8,351749;2,9E-05;;3E-06;-3E-06;-6E-06
1741;8,351749;;8,351749;8,351775;2,6E-05;;-3E-06;-0,000341;-0,000338
1742;8,351775;;8,351775;8,351804;2,9E-05;;-0,000341;-0,000231;0,00011
1743;8,351804;;8,351804;8,352174;0,00037;;-0,000231;0,000371;0,000602
1744;8,352174;;8,352174;8,352775;0,000601;;0,000371;5,5E-05;-0,000316
1745;8,352775;;8,352775;8,353005;0,00023;;5,5E-05;-0,000143;-0,000198
1746;8,353005;;8,353005;8,35318;0,000175;;-0,000143;-0,000205;-6,2E-05
1747;8,35318;;8,35318;8,353498;0,000318;;-0,000205;0,000523;0,000728
1748;8,353498;;8,353498;8,354021;0,000523;;0,000523;-0,000907;-0,00143
1749;8,354021;;8,354021;8,354021;0;;-0,000907;0,000907;0,001814
1750;8,354021;;8,354021;8,354928;0,000907;;0,000907;-0,012376;-0,013283
1751;8,354928;;8,354928;8,354928;0;;-0,012376;-0,0207;-0,008324
1752;8,354928;;8,354928;8,367304;0,012376;;-0,0207;0,032906;0,053606
1753;8,367304;;8,367304;8,40038;0,033076;;0,032906;0,00017;-0,032736
1754;8,40038;;8,40038;8,40055;0,00017;;0,00017;-0,000813;-0,000983
1755;8,40055;;8,40055;8,40055;0;;-0,000813;0,000813;0,001626
1756;8,40055;;8,40055;8,401363;0,000813;;0,000813;0;-0,000813
1757;8,401363;;8,401363;8,401363;0;;0;-0,000441;-0,000441
1758;8,401363;;8,401363;8,401363;0;;-0,000441;-0,007811;-0,00737
1759;8,401363;;8,401363;8,401804;0,000441;;-0,007811;0,005737;0,013548
1760;8,401804;;8,401804;8,410056;0,008252;;0,005737;0,002515;-0,003222
1761;8,410056;;8,410056;8,412571;0,002515;;0,002515;0;-0,002515
1762;8,412571;;8,412571;8,412571;0;;0;0;0
1763;8,412571;;8,412571;8,412571;0;;0;-0,000308;-0,000308
1764;8,412571;;8,412571;8,412571;0;;-0,000308;-0,00103;-0,000722
1765;8,412571;;8,412571;8,412879;0,000308;;-0,00103;0,001338;0,002368
1766;8,412879;;8,412879;8,414217;0,001338;;0,001338;0;-0,001338
1767;8,414217;;8,414217;8,414217;0;;0;-0,012176;-0,012176
1768;8,414217;;8,414217;8,414217;0;;-0,012176;-0,071432;-0,059256
1769;8,414217;;8,414217;8,426393;0,012176;;-0,071432;0,082577;0,154009
1770;8,426393;;8,426393;8,510001;0,083608;;0,082577;0,001031;-0,081546
1771;8,510001;;8,510001;8,511032;0,001031;;0,001031;0;-0,001031
1772;8,511032;;8,511032;8,511032;0;;0;-0,001176;-0,001176
1773;8,511032;;8,511032;8,511032;0;;-0,001176;0,001176;0,002352
1774;8,511032;;8,511032;8,512208;0,001176;;0,001176;0;-0,001176
1775;8,512208;;8,512208;8,512208;0;;0;0;0
1776;8,512208;;8,512208;8,512208;0;;0;0;0
1777;8,512208;;8,512208;8,512208;0;;0;0;0
1778;8,512208;;8,512208;8,512208;0;;0;0;0
1779;8,512208;;8,512208;8,512208;0;;0;-0,000406;-0,000406
1780;8,512208;;8,512208;8,512208;0;;-0,000406;-0,002472;-0,002066
1781;8,512208;;8,512208;8,512614;0,000406;;-0,002472;0,002878;0,00535
1782;8,512614;;8,512614;8,515492;0,002878;;0,002878;0;-0,002878
1783;8,515492;;8,515492;8,515492;0;;0;0;0
1784;8,515492;;8,515492;8,515492;0;;0;0;0
1785;8,515492;;8,515492;8,515492;0;;0;0;0
1786;8,515492;;8,515492;8,515492;0;;0;0;0
1787;8,515492;;8,515492;8,515492;0;;0;-0,000717;-0,000717
1788;8,515492;;8,515492;8,515492;0;;-0,000717;0,000717;0,001434
1789;8,515492;;8,515492;8,516209;0,000717;;0,000717;0;-0,000717
1790;8,516209;;8,516209;8,516209;0;;0;-0,000203;-0,000203
1791;8,516209;;8,516209;8,516209;0;;-0,000203;-0,013379;-0,013176
1792;8,516209;;8,516209;8,516412;0,000203;;-0,013379;-0,005652;0,007727
1793;8,516412;;8,516412;8,529994;0,013582;;-0,005652;0,015564;0,021216
1794;8,529994;;8,529994;8,549228;0,019234;;0,015564;-0,006002;-0,021566
1795;8,549228;;8,549228;8,552898;0,00367;;-0,006002;0,005329;0,011331
1796;8,552898;;8,552898;8,56257;0,009672;;0,005329;0,003516;-0,001813
1797;8,56257;;8,56257;8,566913;0,004343;;0,003516;0,000827;-0,002689
1798;8,566913;;8,566913;8,56774;0,000827;;0,000827;0;-0,000827
1799;8,56774;;8,56774;8,56774;0;;0;0;0
1800;8,56774;;8,56774;8,56774;0;;0;-0,007406;-0,007406
1801;8,56774;;8,56774;8,56774;0;;-0,007406;0,007102;0,014508
1802;8,56774;;8,56774;8,575146;0,007406;;0,007102;0,000304;-0,006798
1803;8,575146;;8,575146;8,57545;0,000304;;0,000304;0;-0,000304
1804;8,57545;;8,57545;8,57545;0;;0;-0,000223;-0,000223
1805;8,57545;;8,57545;8,57545;0;;-0,000223;0,000223;0,000446
1806;8,57545;;8,57545;8,575673;0,000223;;0,000223;0;-0,000223
1807;8,575673;;8,575673;8,575673;0;;0;0;0
1808;8,575673;;8,575673;8,575673;0;;0;0;0
1809;8,575673;;8,575673;8,575673;0;;0;0;0
1810;8,575673;;8,575673;8,575673;0;;0;-0,000607;-0,000607
1811;8,575673;;8,575673;8,575673;0;;-0,000607;-0,013193;-0,012586
1812;8,575673;;8,575673;8,57628;0,000607;;-0,013193;0,000968;0,014161
1813;8,57628;;8,57628;8,59008;0,0138;;0,000968;0,012416;0,011448
1814;8,59008;;8,59008;8,602912;0,012832;;0,012416;-0,001105;-0,013521
1815;8,602912;;8,602912;8,603328;0,000416;;-0,001105;-0,000503;0,000602
1816;8,603328;;8,603328;8,604849;0,001521;;-0,000503;0,001382;0,001885
1817;8,604849;;8,604849;8,606873;0,002024;;0,001382;0,000642;-0,00074
1818;8,606873;;8,606873;8,607515;0,000642;;0,000642;-0,000646;-0,001288
1819;8,607515;;8,607515;8,607515;0;;-0,000646;0,000646;0,001292
1820;8,607515;;8,607515;8,608161;0,000646;;0,000646;0;-0,000646
1821;8,608161;;8,608161;8,608161;0;;0;-0,000843;-0,000843
1822;8,608161;;8,608161;8,608161;0;;-0,000843;0,000129;0,000972
1823;8,608161;;8,608161;8,609004;0,000843;;0,000129;0,000714;0,000585
1824;8,609004;;8,609004;8,609718;0,000714;;0,000714;0;-0,000714
1825;8,609718;;8,609718;8,609718;0;;0;-0,000194;-0,000194
1826;8,609718;;8,609718;8,609718;0;;-0,000194;-0,000279;-8,5E-05
1827;8,609718;;8,609718;8,609912;0,000194;;-0,000279;0,000473;0,000752
1828;8,609912;;8,609912;8,610385;0,000473;;0,000473;0;-0,000473
1829;8,610385;;8,610385;8,610385;0;;0;-0,000482;-0,000482
1830;8,610385;;8,610385;8,610385;0;;-0,000482;-0,000299;0,000183
1831;8,610385;;8,610385;8,610867;0,000482;;-0,000299;0,000781;0,00108
1832;8,610867;;8,610867;8,611648;0,000781;;0,000781;0;-0,000781
1833;8,611648;;8,611648;8,611648;0;;0;-0,011464;-0,011464
1834;8,611648;;8,611648;8,611648;0;;-0,011464;-0,065425;-0,053961
1835;8,611648;;8,611648;8,623112;0,011464;;-0,065425;0,075801;0,141226
1836;8,623112;;8,623112;8,700001;0,076889;;0,075801;0,001088;-0,074713
1837;8,700001;;8,700001;8,701089;0,001088;;0,001088;0;-0,001088
1838;8,701089;;8,701089;8,701089;0;;0;-0,0003;-0,0003
1839;8,701089;;8,701089;8,701089;0;;-0,0003;0,0003;0,0006
1840;8,701089;;8,701089;8,701389;0,0003;;0,0003;0;-0,0003
1841;8,701389;;8,701389;8,701389;0;;0;-0,001141;-0,001141
1842;8,701389;;8,701389;8,701389;0;;-0,001141;0,001141;0,002282
1843;8,701389;;8,701389;8,70253;0,001141;;0,001141;0;-0,001141
1844;8,70253;;8,70253;8,70253;0;;0;-0,000349;-0,000349
1845;8,70253;;8,70253;8,70253;0;;-0,000349;0,000308;0,000657
1846;8,70253;;8,70253;8,702879;0,000349;;0,000308;-0,000696;-0,001004
1847;8,702879;;8,702879;8,70292;4,1E-05;;-0,000696;0,000737;0,001433
1848;8,70292;;8,70292;8,703657;0,000737;;0,000737;0;-0,000737
1849;8,703657;;8,703657;8,703657;0;;0;-0,012634;-0,012634
1850;8,703657;;8,703657;8,703657;0;;-0,012634;-0,071233;-0,058599
1851;8,703657;;8,703657;8,716291;0,012634;;-0,071233;0,083189;0,154422
1852;8,716291;;8,716291;8,800158;0,083867;;0,083189;0,000678;-0,082511
1853;8,800158;;8,800158;8,800836;0,000678;;0,000678;-0,000386;-0,001064
1854;8,800836;;8,800836;8,800836;0;;-0,000386;0,000386;0,000772
1855;8,800836;;8,800836;8,801222;0,000386;;0,000386;-0,000517;-0,000903
1856;8,801222;;8,801222;8,801222;0;;-0,000517;0,000517;0,001034
1857;8,801222;;8,801222;8,801739;0,000517;;0,000517;-0,000392;-0,000909
1858;8,801739;;8,801739;8,801739;0;;-0,000392;-0,000177;0,000215
1859;8,801739;;8,801739;8,802131;0,000392;;-0,000177;0,000151;0,000328
1860;8,802131;;8,802131;8,8027;0,000569;;0,000151;0,00023;7,9E-05
1861;8,8027;;8,8027;8,803118;0,000418;;0,00023;-0,048836;-0,049066
1862;8,803118;;8,803118;8,803306;0,000188;;-0,048836;0,048533;0,097369
1863;8,803306;;8,803306;8,85233;0,049024;;0,048533;-0,001077;-0,04961
1864;8,85233;;8,85233;8,852821;0,000491;;-0,001077;0,000793;0,00187
1865;8,852821;;8,852821;8,854389;0,001568;;0,000793;0,000775;-1,8E-05
1866;8,854389;;8,854389;8,855164;0,000775;;0,000775;-0,000442;-0,001217
1867;8,855164;;8,855164;8,855164;0;;-0,000442;0,000442;0,000884
1868;8,855164;;8,855164;8,855606;0,000442;;0,000442;0;-0,000442
1869;8,855606;;8,855606;8,855606;0;;0;-0,000735;-0,000735
1870;8,855606;;8,855606;8,855606;0;;-0,000735;0,000636;0,001371
1871;8,855606;;8,855606;8,856341;0,000735;;0,000636;-5,3E-05;-0,000689
1872;8,856341;;8,856341;8,85644;9,9E-05;;-5,3E-05;-0,000174;-0,000121
1873;8,85644;;8,85644;8,856592;0,000152;;-0,000174;-0,000156;1,8E-05
1874;8,856592;;8,856592;8,856918;0,000326;;-0,000156;0,000482;0,000638
1875;8,856918;;8,856918;8,8574;0,000482;;0,000482;-0,000383;-0,000865
1876;8,8574;;8,8574;8,8574;0;;-0,000383;-0,012699;-0,012316
1877;8,8574;;8,8574;8,857783;0,000383;;-0,012699;-0,025108;-0,012409
1878;8,857783;;8,857783;8,870865;0,013082;;-0,025108;0,033408;0,058516
1879;8,870865;;8,870865;8,909055;0,03819;;0,033408;0,003948;-0,02946
1880;8,909055;;8,909055;8,913837;0,004782;;0,003948;0,000834;-0,003114
1881;8,913837;;8,913837;8,914671;0,000834;;0,000834;-0,004211;-0,005045
1882;8,914671;;8,914671;8,914671;0;;-0,004211;0,003369;0,00758
1883;8,914671;;8,914671;8,918882;0,004211;;0,003369;0,00033;-0,003039
1884;8,918882;;8,918882;8,919724;0,000842;;0,00033;-0,00031;-0,00064
1885;8,919724;;8,919724;8,920236;0,000512;;-0,00031;0,000648;0,000958
1886;8,920236;;8,920236;8,921058;0,000822;;0,000648;-0,001661;-0,002309
1887;8,921058;;8,921058;8,921232;0,000174;;-0,001661;-0,024257;-0,022596
1888;8,921232;;8,921232;8,923067;0,001835;;-0,024257;0,019222;0,043479
1889;8,923067;;8,923067;8,949159;0,026092;;0,019222;0,000373;-0,018849
1890;8,949159;;8,949159;8,956029;0,00687;;0,000373;0,003212;0,002839
1891;8,956029;;8,956029;8,962526;0,006497;;0,003212;0,002428;-0,000784
1892;8,962526;;8,962526;8,965811;0,003285;;0,002428;0,000857;-0,001571
1893;8,965811;;8,965811;8,966668;0,000857;;0,000857;0;-0,000857
1894;8,966668;;8,966668;8,966668;0;;0;-0,01265;-0,01265
1895;8,966668;;8,966668;8,966668;0;;-0,01265;-0,00809;0,00456
1896;8,966668;;8,966668;8,979318;0,01265;;-0,00809;0,019555;0,027645
1897;8,979318;;8,979318;9,000058;0,02074;;0,019555;0,001185;-0,01837
1898;9,000058;;9,000058;9,001243;0,001185;;0,001185;0;-0,001185
1899;9,001243;;9,001243;9,001243;0;;0;-0,000172;-0,000172
1900;9,001243;;9,001243;9,001243;0;;-0,000172;0,000172;0,000344
1901;9,001243;;9,001243;9,001415;0,000172;;0,000172;-0,000332;-0,000504
1902;9,001415;;9,001415;9,001415;0;;-0,000332;-0,007811;-0,007479
1903;9,001415;;9,001415;9,001747;0,000332;;-0,007811;0,00623;0,014041
1904;9,001747;;9,001747;9,00989;0,008143;;0,00623;0,001913;-0,004317
1905;9,00989;;9,00989;9,011803;0,001913;;0,001913;0;-0,001913
1906;9,011803;;9,011803;9,011803;0;;0;-0,000223;-0,000223
1907;9,011803;;9,011803;9,011803;0;;-0,000223;0,000223;0,000446
1908;9,011803;;9,011803;9,012026;0,000223;;0,000223;0;-0,000223
1909;9,012026;;9,012026;9,012026;0;;0;0;0
1910;9,012026;;9,012026;9,012026;0;;0;-0,012658;-0,012658
1911;9,012026;;9,012026;9,012026;0;;-0,012658;-0,018216;-0,005558
1912;9,012026;;9,012026;9,024684;0,012658;;-0,018216;0,030874;0,04909
1913;9,024684;;9,024684;9,055558;0,030874;;0,030874;-0,000296;-0,03117
1914;9,055558;;9,055558;9,055558;0;;-0,000296;0,000296;0,000592
1915;9,055558;;9,055558;9,055854;0,000296;;0,000296;-7E-05;-0,000366
1916;9,055854;;9,055854;9,055854;0;;-7E-05;7E-05;0,00014
1917;9,055854;;9,055854;9,055924;7E-05;;7E-05;-0,000943;-0,001013
1918;9,055924;;9,055924;9,055924;0;;-0,000943;0,000804;0,001747
1919;9,055924;;9,055924;9,056867;0,000943;;0,000804;-0,001268;-0,002072
1920;9,056867;;9,056867;9,057006;0,000139;;-0,001268;0,001407;0,002675
1921;9,057006;;9,057006;9,058413;0,001407;;0,001407;0;-0,001407
1922;9,058413;;9,058413;9,058413;0;;0;-0,000365;-0,000365
1923;9,058413;;9,058413;9,058413;0;;-0,000365;-1,5E-05;0,00035
1924;9,058413;;9,058413;9,058778;0,000365;;-1,5E-05;-1,7E-05;-2E-06
1925;9,058778;;9,058778;9,059158;0,00038;;-1,7E-05;-0,012722;-0,012705
1926;9,059158;;9,059158;9,059555;0,000397;;-0,012722;-0,014352;-0,00163
1927;9,059555;;9,059555;9,072674;0,013119;;-0,014352;0,027307;0,041659
